MTFCC,OID,GEOID,STATE,COUNTY,TRACT,BLKGRP,BLOCK,BASENAME,NAME,LSADC,FUNCSTAT,POP100,HU100,AREALAND,AREAWATER,UR,CENTLAT,CENTLON,INTPTLAT,INTPTLON
G5040,2.10404E+14,110010096011049,11,1,9601,1,1049,1049,Block 1049,BK,S,,,7492,,U,38.9018458,-76.9436556,38.9018458,-76.9436556
G5040,2.10404E+14,110010096021000,11,1,9602,1,1000,1000,Block 1000,BK,S,408,245,36490,,U,38.9033393,-76.947384,38.9033393,-76.947384
G5040,2.10404E+14,110010096021001,11,1,9602,1,1001,1001,Block 1001,BK,S,38,17,9680,,U,38.9029744,-76.9479882,38.9029744,-76.9479882
G5040,2.10404E+14,110010096021002,11,1,9602,1,1002,1002,Block 1002,BK,S,644,274,40313,,U,38.9022328,-76.9482318,38.9022328,-76.9482318
G5040,2.10404E+14,110010096021003,11,1,9602,1,1003,1003,Block 1003,BK,S,,,12479,,U,38.9014937,-76.9489905,38.9014937,-76.9489905
G5040,2.10404E+14,110010096021004,11,1,9602,1,1004,1004,Block 1004,BK,S,80,42,13805,,U,38.9018128,-76.9503143,38.9018128,-76.9503143
G5040,2.10404E+14,110010096021005,11,1,9602,1,1005,1005,Block 1005,BK,S,122,50,14297,,U,38.9009418,-76.9497975,38.9009418,-76.9497975
G5040,2.10404E+14,110010096021006,11,1,9602,1,1006,1006,Block 1006,BK,S,,,6219,,U,38.9002487,-76.9487298,38.9002487,-76.9487298
G5040,2.10404E+14,110010096021007,11,1,9602,1,1007,1007,Block 1007,BK,S,,,6284,,U,38.9007569,-76.9480863,38.9007569,-76.9480863
G5040,2.10404E+14,110010096021008,11,1,9602,1,1008,1008,Block 1008,BK,S,,,33542,,U,38.8992139,-76.9487124,38.8992139,-76.9487124
G5040,2.10404E+14,110010096021009,11,1,9602,1,1009,1009,Block 1009,BK,S,,,6195,,U,38.8992398,-76.9500133,38.8992398,-76.9500133
G5040,2.10404E+14,110010096021010,11,1,9602,1,1010,1010,Block 1010,BK,S,,,6229,,U,38.8997429,-76.9493704,38.8997429,-76.9493704
G5040,2.10404E+14,110010096021011,11,1,9602,1,1011,1011,Block 1011,BK,S,356,158,17894,,U,38.9011417,-76.9462647,38.9011417,-76.9462647
G5040,2.10404E+14,110010096021012,11,1,9602,1,1012,1012,Block 1012,BK,S,,,2329,,U,38.9019484,-76.9453192,38.9019484,-76.9453192
G5040,2.10404E+14,110010096021013,11,1,9602,1,1013,1013,Block 1013,BK,S,,,,789,U,38.9019918,-76.9450785,38.9017624,-76.944792
G5040,2.10404E+14,110010096021014,11,1,9602,1,1014,1014,Block 1014,BK,S,,,4138,202,U,38.9009005,-76.9455672,38.9008642,-76.9456113
G5040,2.10404E+14,110010096021015,11,1,9602,1,1015,1015,Block 1015,BK,S,,,9352,,U,38.8981576,-76.9492318,38.8981576,-76.9492318
G5040,2.10404E+14,110010096021016,11,1,9602,1,1016,1016,Block 1016,BK,S,,,2725,,U,38.9008827,-76.9458182,38.9008827,-76.9458182
G5040,2.10404E+14,110010096021017,11,1,9602,1,1017,1017,Block 1017,BK,S,2,1,5929,,U,38.9002329,-76.949999,38.9002329,-76.949999
G5040,2.10404E+14,110010096021018,11,1,9602,1,1018,1018,Block 1018,BK,S,110,50,14609,,U,38.9000844,-76.9508971,38.9000844,-76.9508971
G5040,2.10404E+14,110010096021019,11,1,9602,1,1019,1019,Block 1019,BK,S,,,13391,,U,38.9005166,-76.9519637,38.9005166,-76.9519637
G5040,2.10404E+14,110010096021020,11,1,9602,1,1020,1020,Block 1020,BK,S,,,52486,637,U,38.8990079,-76.9472354,38.8988672,-76.947272
G5040,2.10404E+14,110010096021021,11,1,9602,1,1021,1021,Block 1021,BK,S,,,1151,64,U,38.9010946,-76.9451168,38.9010684,-76.9451486
G5040,2.10404E+14,110010096021022,11,1,9602,1,1022,1022,Block 1022,BK,S,,,16365,,U,38.8963172,-76.954464,38.8963172,-76.954464
G5040,2.10404E+14,110010096021023,11,1,9602,1,1023,1023,Block 1023,BK,S,,,52870,,U,38.8969113,-76.9535315,38.8969113,-76.9535315
G5040,2.10404E+14,110010096021024,11,1,9602,1,1024,1024,Block 1024,BK,S,,,41587,,U,38.8982269,-76.9522643,38.8982269,-76.9522643
G5040,2.10404E+14,110010096021025,11,1,9602,1,1025,1025,Block 1025,BK,S,,,6304,,U,38.898734,-76.9506588,38.898734,-76.9506588
G5040,2.10404E+14,110010096021026,11,1,9602,1,1026,1026,Block 1026,BK,S,,,9749,,U,38.8991286,-76.9521272,38.8991286,-76.9521272
G5040,2.10404E+14,110010096021027,11,1,9602,1,1027,1027,Block 1027,BK,S,,,11680,,U,38.8994529,-76.9515814,38.8994529,-76.9515814
G5040,2.10404E+14,110010096021028,11,1,9602,1,1028,1028,Block 1028,BK,S,,,10685,,U,38.8962014,-76.9505649,38.8962014,-76.9505649
G5040,2.10404E+14,110010096021029,11,1,9602,1,1029,1029,Block 1029,BK,S,,,11245,,U,38.8975401,-76.9497387,38.8975401,-76.9497387
G5040,2.10404E+14,110010096022000,11,1,9602,2,2000,2000,Block 2000,BK,S,,,,7785,U,38.9059274,-76.9492116,38.9073636,-76.953355
G5040,2.10404E+14,110010096022001,11,1,9602,2,2001,2001,Block 2001,BK,S,,,305851,,U,38.9025796,-76.9540965,38.9025796,-76.9540965
G5040,2.10404E+14,110010096022002,11,1,9602,2,2002,2002,Block 2002,BK,S,,,19176,,U,38.900804,-76.9567553,38.900804,-76.9567553
G5040,2.10404E+14,110010096022003,11,1,9602,2,2003,2003,Block 2003,BK,S,679,320,70768,,U,38.9048575,-76.9508298,38.9048575,-76.9508298
G5040,2.10404E+14,110010096022004,11,1,9602,2,2004,2004,Block 2004,BK,S,841,388,50837,,U,38.9063404,-76.9506716,38.9063404,-76.9506716
G5040,2.10404E+14,110010096022005,11,1,9602,2,2005,2005,Block 2005,BK,S,,,170161,65728,U,38.9031091,-76.9574684,38.9035396,-76.9569556
G5040,2.10404E+14,110010096022006,11,1,9602,2,2006,2006,Block 2006,BK,S,,,1232,,U,38.903153,-76.9549617,38.903153,-76.9549617
G5040,2.10404E+14,110010096022007,11,1,9602,2,2007,2007,Block 2007,BK,S,,,211636,,U,38.8986746,-76.9569624,38.8986746,-76.9569624
G5040,2.10404E+14,110010096022008,11,1,9602,2,2008,2008,Block 2008,BK,S,,,4016,,U,38.8968475,-76.9588341,38.8968475,-76.9588341
G5040,2.10404E+14,110010096031000,11,1,9603,1,1000,1000,Block 1000,BK,S,923,484,83636,,U,38.8907708,-76.9405508,38.8907708,-76.9405508
G5040,2.10404E+14,110010096031001,11,1,9603,1,1001,1001,Block 1001,BK,S,254,131,19755,,U,38.8914117,-76.9435754,38.8914117,-76.9435754
G5040,2.10404E+14,110010096031002,11,1,9603,1,1002,1002,Block 1002,BK,S,,,24123,,U,38.8925864,-76.9436562,38.8925864,-76.9436562
G5040,2.10404E+14,110010096031003,11,1,9603,1,1003,1003,Block 1003,BK,S,50,24,24485,,U,38.8931785,-76.9459017,38.8931785,-76.9459017
G5040,2.10404E+14,110010096031004,11,1,9603,1,1004,1004,Block 1004,BK,S,95,42,17336,,U,38.892306,-76.9460836,38.892306,-76.9460836
G5040,2.10404E+14,110010096031005,11,1,9603,1,1005,1005,Block 1005,BK,S,,,2997,,U,38.8921393,-76.9448111,38.8921393,-76.9448111
G5040,2.10404E+14,110010096031006,11,1,9603,1,1006,1006,Block 1006,BK,S,100,44,53120,,U,38.8908628,-76.9459052,38.8908628,-76.9459052
G5040,2.10404E+14,110010096031007,11,1,9603,1,1007,1007,Block 1007,BK,S,149,86,17589,,U,38.8903575,-76.9436896,38.8903575,-76.9436896
G5040,2.10404E+14,110010096031008,11,1,9603,1,1008,1008,Block 1008,BK,S,63,27,12888,,U,38.8922458,-76.9417718,38.8922458,-76.9417718
G5040,2.10404E+14,110010096032000,11,1,9603,2,2000,2000,Block 2000,BK,S,,,19556,,U,38.8942047,-76.9490432,38.8942047,-76.9490432
G5040,2.10404E+14,110010096032001,11,1,9603,2,2001,2001,Block 2001,BK,S,,,22694,,U,38.8936525,-76.9476999,38.8936525,-76.9476999
G5040,2.10404E+14,110010096032002,11,1,9603,2,2002,2002,Block 2002,BK,S,34,17,15302,,U,38.8931276,-76.9491899,38.8931276,-76.9491899
G5040,2.10404E+14,110010096032003,11,1,9603,2,2003,2003,Block 2003,BK,S,206,74,35371,,U,38.8923677,-76.9493869,38.8923677,-76.9493869
G5040,2.10404E+14,110010096032004,11,1,9603,2,2004,2004,Block 2004,BK,S,46,26,19433,,U,38.8908815,-76.950825,38.8908815,-76.950825
G5040,2.10404E+14,110010096032005,11,1,9603,2,2005,2005,Block 2005,BK,S,86,36,10264,,U,38.8908997,-76.9516868,38.8908997,-76.9516868
G5040,2.10404E+14,110010096032006,11,1,9603,2,2006,2006,Block 2006,BK,S,95,33,16523,,U,38.8906085,-76.9487887,38.8906085,-76.9487887
G5040,2.10404E+14,110010096032007,11,1,9603,2,2007,2007,Block 2007,BK,S,167,67,30228,,U,38.8913902,-76.948799,38.8913902,-76.948799
G5040,2.10404E+14,110010096032008,11,1,9603,2,2008,2008,Block 2008,BK,S,,,6404,,U,38.8901412,-76.9523045,38.8901412,-76.9523045
G5040,2.10404E+14,110010096032009,11,1,9603,2,2009,2009,Block 2009,BK,S,89,45,16624,,U,38.8900643,-76.9490924,38.8900643,-76.9490924
G5040,2.10404E+14,110010096033000,11,1,9603,3,3000,3000,Block 3000,BK,S,258,151,74449,,U,38.8933364,-76.9522939,38.8940963,-76.9510493
G5040,2.10404E+14,110010096033001,11,1,9603,3,3001,3001,Block 3001,BK,S,261,157,24933,,U,38.8916945,-76.9534962,38.8916945,-76.9534962
G5040,2.10404E+14,110010096033002,11,1,9603,3,3002,3002,Block 3002,BK,S,37,22,7444,,U,38.8928203,-76.9513603,38.8928203,-76.9513603
G5040,2.10404E+14,110010096033003,11,1,9603,3,3003,3003,Block 3003,BK,S,90,52,7590,,U,38.8931251,-76.9521414,38.8931251,-76.9521414
G5040,2.10404E+14,110010096033004,11,1,9603,3,3004,3004,Block 3004,BK,S,121,73,23510,,U,38.8902442,-76.9541164,38.8902442,-76.9541164
G5040,2.10404E+14,110010096033005,11,1,9603,3,3005,3005,Block 3005,BK,S,249,159,21146,,U,38.8915299,-76.9523926,38.8915299,-76.9523926
G5040,2.10404E+14,110010096041000,11,1,9604,1,1000,1000,Block 1000,BK,S,,,97293,,U,38.8931752,-76.960001,38.895263,-76.960543
G5040,2.10404E+14,110010096041001,11,1,9604,1,1001,1001,Block 1001,BK,S,183,116,21262,,U,38.8916304,-76.9586876,38.8916304,-76.9586876
G5040,2.10404E+14,110010096041002,11,1,9604,1,1002,1002,Block 1002,BK,S,154,80,19762,,U,38.8909772,-76.9607323,38.8909772,-76.9607323
G5040,2.10404E+14,110010096041003,11,1,9604,1,1003,1003,Block 1003,BK,S,133,77,10829,,U,38.8902981,-76.9593487,38.8902981,-76.9593487
G5040,2.10404E+14,110010096041004,11,1,9604,1,1004,1004,Block 1004,BK,S,110,59,10487,,U,38.8923627,-76.9568963,38.8923627,-76.9568963
G5040,2.10404E+14,110010096041005,11,1,9604,1,1005,1005,Block 1005,BK,S,94,53,16869,,U,38.8927939,-76.9603389,38.8927939,-76.9603389
G5040,2.10404E+14,110010096041006,11,1,9604,1,1006,1006,Block 1006,BK,S,135,70,16580,,U,38.8909398,-76.9589789,38.8909398,-76.9589789
G5040,2.10404E+14,110010096041007,11,1,9604,1,1007,1007,Block 1007,BK,S,,,,65762,U,38.8932966,-76.962034,38.8932966,-76.962034
G5040,2.10404E+14,110010096041008,11,1,9604,1,1008,1008,Block 1008,BK,S,,,7157,,U,38.8911002,-76.9567614,38.8911002,-76.9567614
G5040,2.10404E+14,110010096041009,11,1,9604,1,1009,1009,Block 1009,BK,S,,,31614,,U,38.8912759,-76.9558962,38.8912759,-76.9558962
G5040,2.10404E+14,110010096041010,11,1,9604,1,1010,1010,Block 1010,BK,S,103,58,14980,,U,38.8931949,-76.9565004,38.8931949,-76.9565004
G5040,2.10404E+14,110010096041011,11,1,9604,1,1011,1011,Block 1011,BK,S,111,54,14996,,U,38.8931572,-76.9585043,38.8931572,-76.9585043
G5040,2.10404E+14,110010096041012,11,1,9604,1,1012,1012,Block 1012,BK,S,156,75,19330,,U,38.8923792,-76.9587952,38.8923792,-76.9587952
G5040,2.10404E+14,110010096042000,11,1,9604,2,2000,2000,Block 2000,BK,S,,,3004,,U,38.8959484,-76.9531177,38.8959484,-76.9531177
G5040,2.10404E+14,110010096042001,11,1,9604,2,2001,2001,Block 2001,BK,S,48,26,42758,,U,38.894812,-76.9540692,38.894812,-76.9540692
G5040,2.10404E+14,110010096042002,11,1,9604,2,2002,2002,Block 2002,BK,S,74,40,9923,,U,38.8941861,-76.9552706,38.8941861,-76.9552706
G5040,2.10404E+14,110010096042003,11,1,9604,2,2003,2003,Block 2003,BK,S,30,16,23661,,U,38.8959145,-76.9561697,38.8959145,-76.9561697
G5040,2.10404E+14,110010096042004,11,1,9604,2,2004,2004,Block 2004,BK,S,28,1,42974,,U,38.8958333,-76.9586802,38.8958333,-76.9586802
G5040,2.10404E+14,110010096042005,11,1,9604,2,2005,2005,Block 2005,BK,S,161,71,17947,,U,38.8951199,-76.9562696,38.8951199,-76.9562696
G5040,2.10404E+14,110010096042006,11,1,9604,2,2006,2006,Block 2006,BK,S,100,41,10213,,U,38.8941649,-76.9561414,38.8941649,-76.9561414
G5040,2.10404E+14,110010096042007,11,1,9604,2,2007,2007,Block 2007,BK,S,99,40,10751,,U,38.8941652,-76.9570436,38.8941652,-76.9570436
G5040,2.10404E+14,110010096042008,11,1,9604,2,2008,2008,Block 2008,BK,S,114,54,12336,,U,38.8944619,-76.9585622,38.8944619,-76.9585622
G5040,2.10404E+14,110010096042009,11,1,9604,2,2009,2009,Block 2009,BK,S,129,67,14236,,U,38.8938526,-76.9587381,38.8938526,-76.9587381
G5040,2.10404E+14,110010096042010,11,1,9604,2,2010,2010,Block 2010,BK,S,,,7563,,U,38.8946352,-76.9531149,38.8946352,-76.9531149
G5040,2.10404E+14,110010096042011,11,1,9604,2,2011,2011,Block 2011,BK,S,,,29860,,U,38.8940493,-76.9530586,38.8940493,-76.9530586
G5040,2.10404E+14,110010097001000,11,1,9700,1,1000,1000,Block 1000,BK,S,,,,3284,U,38.8381441,-76.9911375,38.8384939,-76.9893284
G5040,2.10404E+14,110010097001001,11,1,9700,1,1001,1001,Block 1001,BK,S,,,,3427,U,38.8380485,-76.9911812,38.8384475,-76.9893134
G5040,2.10404E+14,110010097001002,11,1,9700,1,1002,1002,Block 1002,BK,S,18,6,38087,,U,38.8376595,-76.9909785,38.8376595,-76.9909785
G5040,2.10404E+14,110010097001003,11,1,9700,1,1003,1003,Block 1003,BK,S,360,141,51701,,U,38.8368566,-76.9899497,38.8368566,-76.9899497
G5040,2.10404E+14,110010097001004,11,1,9700,1,1004,1004,Block 1004,BK,S,72,18,7771,,U,38.8363053,-76.9908472,38.8363053,-76.9908472
G5040,2.10404E+14,110010097001005,11,1,9700,1,1005,1005,Block 1005,BK,S,,,1921,,U,38.8361133,-76.991463,38.8361133,-76.991463
G5040,2.10404E+14,110010097001006,11,1,9700,1,1006,1006,Block 1006,BK,S,119,104,10213,,U,38.8357573,-76.991948,38.8357573,-76.991948
G5040,2.10404E+14,110010097001007,11,1,9700,1,1007,1007,Block 1007,BK,S,74,26,10795,,U,38.8350004,-76.9910554,38.8350004,-76.9910554
G5040,2.10404E+14,110010097001008,11,1,9700,1,1008,1008,Block 1008,BK,S,,,2105,,U,38.8351724,-76.99051,38.8351724,-76.99051
G5040,2.10404E+14,110010097001009,11,1,9700,1,1009,1009,Block 1009,BK,S,105,37,11805,,U,38.8355222,-76.9901497,38.8355222,-76.9901497
G5040,2.10404E+14,110010097001010,11,1,9700,1,1010,1010,Block 1010,BK,S,8,3,412,,U,38.835986,-76.9898449,38.835986,-76.9898449
G5040,2.10404E+14,110010097001011,11,1,9700,1,1011,1011,Block 1011,BK,S,160,49,17829,,U,38.8358864,-76.9885602,38.8358864,-76.9885602
G5040,2.10404E+14,110010097001012,11,1,9700,1,1012,1012,Block 1012,BK,S,739,296,67163,,U,38.8345892,-76.9879543,38.8354183,-76.9870248
G5040,2.10404E+14,110010097001013,11,1,9700,1,1013,1013,Block 1013,BK,S,106,44,17470,,U,38.8339779,-76.9887188,38.8339779,-76.9887188
G5040,2.10404E+14,110010097001014,11,1,9700,1,1014,1014,Block 1014,BK,S,77,57,10401,,U,38.8340266,-76.9857858,38.8340266,-76.9857858
G5040,2.10404E+14,110010097001015,11,1,9700,1,1015,1015,Block 1015,BK,S,172,61,21694,,U,38.8330591,-76.9869798,38.8330591,-76.9869798
G5040,2.10404E+14,110010097001016,11,1,9700,1,1016,1016,Block 1016,BK,S,232,109,22982,,U,38.8318111,-76.9886692,38.8318111,-76.9886692
G5040,2.10404E+14,110010097001017,11,1,9700,1,1017,1017,Block 1017,BK,S,169,60,21497,,U,38.8325373,-76.9896856,38.8325373,-76.9896856
G5040,2.10404E+14,110010097002000,11,1,9700,2,2000,2000,Block 2000,BK,S,508,210,60106,,U,38.830817,-76.9911327,38.830817,-76.9911327
G5040,2.10404E+14,110010097002001,11,1,9700,2,2001,2001,Block 2001,BK,S,5,2,1188,,U,38.8308811,-76.9908522,38.8308811,-76.9908522
G5040,2.10404E+14,110010097002002,11,1,9700,2,2002,2002,Block 2002,BK,S,253,84,27911,,U,38.8295924,-76.9927065,38.8295924,-76.9927065
G5040,2.10404E+14,110010098011000,11,1,9801,1,1000,1000,Block 1000,BK,S,,,,5609,U,38.8360971,-76.9969906,38.8374579,-76.9950504
G5040,2.10404E+14,110010098011001,11,1,9801,1,1001,1001,Block 1001,BK,S,,,,1147,U,38.837409,-76.9944176,38.8374138,-76.9939958
G5040,2.10404E+14,110010098011002,11,1,9801,1,1002,1002,Block 1002,BK,S,,,29861,,U,38.8367389,-76.9950115,38.8367389,-76.9950115
G5040,2.10404E+14,110010098011003,11,1,9801,1,1003,1003,Block 1003,BK,S,301,195,63061,,U,38.8352595,-76.9933222,38.8352595,-76.9933222
G5040,2.10404E+14,110010098011004,11,1,9801,1,1004,1004,Block 1004,BK,S,537,227,125582,,U,38.8337976,-76.9967439,38.8337976,-76.9967439
G5040,2.10404E+14,110010098011005,11,1,9801,1,1005,1005,Block 1005,BK,S,149,40,64540,,U,38.8328939,-76.9963306,38.8328939,-76.9963306
G5040,2.10404E+14,110010098011006,11,1,9801,1,1006,1006,Block 1006,BK,S,,,1481,,U,38.8359365,-76.9962586,38.8359365,-76.9962586
G5040,2.10404E+14,110010098011007,11,1,9801,1,1007,1007,Block 1007,BK,S,,,27142,,U,38.8346413,-76.998534,38.8346413,-76.998534
G5040,2.10404E+14,110010098011008,11,1,9801,1,1008,1008,Block 1008,BK,S,,,,3186,U,38.8349762,-76.9986153,38.8339608,-77.0004568
G5040,2.10404E+14,110010098011009,11,1,9801,1,1009,1009,Block 1009,BK,S,,,32412,,U,38.8327027,-77.001889,38.8327027,-77.001889
G5040,2.10404E+14,110010098011010,11,1,9801,1,1010,1010,Block 1010,BK,S,,,,3551,U,38.8326667,-77.0024823,38.831347,-77.0034475
G5040,2.10404E+14,110010098011011,11,1,9801,1,1011,1011,Block 1011,BK,S,,,,3756,U,38.8327999,-77.0025246,38.8311784,-77.0037411
G5040,2.10404E+14,110010098011012,11,1,9801,1,1012,1012,Block 1012,BK,S,168,72,27387,,U,38.8325459,-76.9932197,38.8325459,-76.9932197
G5040,2.10404E+14,110010098011013,11,1,9801,1,1013,1013,Block 1013,BK,S,214,111,30817,,U,38.8334301,-76.9910436,38.8334301,-76.9910436
G5040,2.10404E+14,110010098011014,11,1,9801,1,1014,1014,Block 1014,BK,S,206,121,29101,,U,38.8316237,-77.0015785,38.8316237,-77.0015785
G5040,2.10404E+14,110010098021000,11,1,9802,1,1000,1000,Block 1000,BK,S,358,171,31991,,U,38.8316538,-76.9930001,38.8316538,-76.9930001
G5040,2.10404E+14,110010098021001,11,1,9802,1,1001,1001,Block 1001,BK,S,461,150,54569,,U,38.8314515,-76.9973889,38.8314515,-76.9973889
G5040,2.10404E+14,110010098022000,11,1,9802,2,2000,2000,Block 2000,BK,S,273,160,44321,,U,38.8305341,-76.9958603,38.8305341,-76.9958603
G5040,2.10404E+14,110010098022001,11,1,9802,2,2001,2001,Block 2001,BK,S,118,76,17473,,U,38.8305178,-76.9995341,38.8305178,-76.9995341
G5040,2.10404E+14,110010098022002,11,1,9802,2,2002,2002,Block 2002,BK,S,118,83,17484,,U,38.8296429,-76.9995339,38.8296429,-76.9995339
G5040,2.10404E+14,110010098022003,11,1,9802,2,2003,2003,Block 2003,BK,S,365,208,34907,,U,38.8296617,-76.9964241,38.8296617,-76.9964241
G5040,2.10404E+14,110010098031000,11,1,9803,1,1000,1000,Block 1000,BK,S,252,97,91787,,U,38.8392246,-77.0015021,38.8392246,-77.0015021
G5040,2.10404E+14,110010098031001,11,1,9803,1,1001,1001,Block 1001,BK,S,71,26,36322,,U,38.8391743,-77.003535,38.8391743,-77.003535
G5040,2.10404E+14,110010098031002,11,1,9803,1,1002,1002,Block 1002,BK,S,46,24,17987,,U,38.8387231,-77.0049225,38.8387231,-77.0049225
G5040,2.10404E+14,110010098031003,11,1,9803,1,1003,1003,Block 1003,BK,S,194,91,19425,,U,38.837297,-77.0050249,38.837297,-77.0050249
G5040,2.10404E+14,110010098031004,11,1,9803,1,1004,1004,Block 1004,BK,S,191,59,28029,,U,38.8370434,-77.0035872,38.8370434,-77.0035872
G5040,2.10404E+14,110010098031005,11,1,9803,1,1005,1005,Block 1005,BK,S,247,97,19332,,U,38.8368389,-77.0022023,38.8368389,-77.0022023
G5040,2.10404E+14,110010098031006,11,1,9803,1,1006,1006,Block 1006,BK,S,,,800,,U,38.8381413,-77.0026868,38.8381413,-77.0026868
G5040,2.10404E+14,110010098032000,11,1,9803,2,2000,2000,Block 2000,BK,S,,1,757,,U,38.8360554,-77.0008695,38.8360554,-77.0008695
G5040,2.10404E+14,110010098032001,11,1,9803,2,2001,2001,Block 2001,BK,S,212,133,21283,,U,38.8351098,-77.0018294,38.8351098,-77.0018294
G5040,2.10404E+14,110010098032002,11,1,9803,2,2002,2002,Block 2002,BK,S,,23,5949,,U,38.834421,-77.003146,38.834421,-77.003146
G5040,2.10404E+14,110010098032003,11,1,9803,2,2003,2003,Block 2003,BK,S,133,68,23232,,U,38.8335337,-77.0040885,38.8335337,-77.0040885
G5040,2.10404E+14,110010098032004,11,1,9803,2,2004,2004,Block 2004,BK,S,,,22694,,U,38.8341198,-77.0017496,38.8341198,-77.0017496
G5040,2.10404E+14,110010098032005,11,1,9803,2,2005,2005,Block 2005,BK,S,272,130,48235,,U,38.8321091,-77.004553,38.8321091,-77.004553
G5040,2.10404E+14,110010098032006,11,1,9803,2,2006,2006,Block 2006,BK,S,82,57,17609,,U,38.8319332,-77.0065011,38.8319332,-77.0065011
G5040,2.10404E+14,110010098033000,11,1,9803,3,3000,3000,Block 3000,BK,S,53,36,8349,,U,38.8357646,-77.0022529,38.8357646,-77.0022529
G5040,2.10404E+14,110010098033001,11,1,9803,3,3001,3001,Block 3001,BK,S,359,195,40149,,U,38.8356929,-77.0043421,38.8356929,-77.0043421
G5040,2.10404E+14,110010098033002,11,1,9803,3,3002,3002,Block 3002,BK,S,229,129,34302,,U,38.8360914,-77.0065157,38.8360914,-77.0065157
G5040,2.10404E+14,110010098033003,11,1,9803,3,3003,3003,Block 3003,BK,S,117,60,28934,,U,38.8344541,-77.0051829,38.8344541,-77.0051829
G5040,2.10404E+14,110010098033004,11,1,9803,3,3004,3004,Block 3004,BK,S,98,59,26637,,U,38.8337188,-77.0065907,38.8337188,-77.0065907
G5040,2.10404E+14,110010098033005,11,1,9803,3,3005,3005,Block 3005,BK,S,202,131,39248,,U,38.833507,-77.0076816,38.833507,-77.0076816
G5040,2.10404E+14,110010098041000,11,1,9804,1,1000,1000,Block 1000,BK,S,138,71,15029,,U,38.8429045,-76.9946259,38.8429045,-76.9946259
G5040,2.10404E+14,110010098041001,11,1,9804,1,1001,1001,Block 1001,BK,S,1166,487,156026,,U,38.8409419,-76.9966329,38.8420148,-76.997258
G5040,2.10404E+14,110010098041002,11,1,9804,1,1002,1002,Block 1002,BK,S,103,40,9418,,U,38.8408923,-76.9964596,38.8408923,-76.9964596
G5040,2.10404E+14,110010098041003,11,1,9804,1,1003,1003,Block 1003,BK,S,24,9,5068,,U,38.840756,-76.9958952,38.840756,-76.9958952
G5040,2.10404E+14,110010098041004,11,1,9804,1,1004,1004,Block 1004,BK,S,157,57,25774,,U,38.8390825,-76.9950356,38.8390825,-76.9950356
G5040,2.10404E+14,110010098041005,11,1,9804,1,1005,1005,Block 1005,BK,S,92,36,13958,,U,38.8398891,-76.9946846,38.8398891,-76.9946846
G5040,2.10404E+14,110010098041006,11,1,9804,1,1006,1006,Block 1006,BK,S,,1,127420,,U,38.8367241,-76.9976615,38.8367241,-76.9976615
G5040,2.10404E+14,110010098042000,11,1,9804,2,2000,2000,Block 2000,BK,S,61,20,12293,,U,38.8424797,-76.9989728,38.8424797,-76.9989728
G5040,2.10404E+14,110010098042001,11,1,9804,2,2001,2001,Block 2001,BK,S,35,10,11977,,U,38.842463,-77.0000311,38.842463,-77.0000311
G5040,2.10404E+14,110010098042002,11,1,9804,2,2002,2002,Block 2002,BK,S,136,47,40391,,U,38.8416091,-77.0023516,38.8416091,-77.0023516
G5040,2.10404E+14,110010098042003,11,1,9804,2,2003,2003,Block 2003,BK,S,107,33,15135,,U,38.8411362,-77.0000432,38.8411362,-77.0000432
G5040,2.10404E+14,110010098042004,11,1,9804,2,2004,2004,Block 2004,BK,S,80,29,15231,,U,38.8411371,-76.9989833,38.8411371,-76.9989833
G5040,2.10404E+14,110010098042005,11,1,9804,2,2005,2005,Block 2005,BK,S,374,231,70643,,U,38.8386482,-76.9995806,38.8386482,-76.9995806
